master_supplier_id,source_system,supplier_name_clean,supplier_name_normalized,dedupe_key,duplicate_record_count,duplicate_score,record_rank,is_master_record,annual_spend_amount,risk_signal,completeness_score
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,126,False,39141.3,medium,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,127,False,29211.48,medium,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,128,False,121703.20000000001,medium,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,129,False,1306.2,low,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,130,False,31914.92,high,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,131,False,59062.74,medium,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,132,False,24947.899999999998,medium,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,133,False,111608.81999999999,medium,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,134,False,48298.24,high,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,135,False,44743.5,medium,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,136,False,73295.16,medium,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,137,False,95435.96,medium,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,138,False,67186.34,high,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,139,False,27102.64,medium,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,140,False,68916.12,medium,1.0
ab5ad30e0fdba4dddc0eac46c4648f5d3abe6bca426ade6a78840ef8ceac88c0,kaggle_procurement_kpi,Alpha Inc,ALPHA,name:ALPHA,141,100.0,141,False,26855.75,medium,1.0
6f50f6245e4eb15c2bceb2750ab588908b99e94fa8ba343fee05a9721fcd65c7,conference_csv,Bad Email Partners,BAD EMAIL PARTNERS,phone:3035550102,2,100.0,1,True,,,1.0
6f50f6245e4eb15c2bceb2750ab588908b99e94fa8ba343fee05a9721fcd65c7,supplier_activity_api,Bad Email Partners,BAD EMAIL PARTNERS,phone:3035550102,2,100.0,2,False,,high,0.75
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,1,True,128378.87999999999,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,2,False,432900.0,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,3,False,374300.0,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,4,False,84400.0,low,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,5,False,75600.0,low,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,6,False,26059.83,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,7,False,31440.85,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,8,False,82355.40000000001,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,9,False,17387.52,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,10,False,43607.200000000004,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,11,False,94303.36,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,12,False,79704.84000000001,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,13,False,5624.65,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,14,False,41943.0,low,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,15,False,5999.28,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,16,False,45313.200000000004,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,17,False,163481.65,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,18,False,70826.68000000001,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,19,False,140810.76,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,20,False,120159.8,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,21,False,173286.0,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,22,False,81401.5,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,23,False,165110.34,low,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,24,False,71762.53,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,25,False,155111.25,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,26,False,3256.32,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,27,False,57015.840000000004,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,28,False,85898.54,low,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,29,False,13821.509999999998,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,30,False,90354.59999999999,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,31,False,15642.640000000001,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,32,False,23296.519999999997,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,33,False,19401.2,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,34,False,33483.31,low,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,35,False,172249.2,low,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,36,False,51368.6,low,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,37,False,59419.85,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,38,False,46876.079999999994,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,39,False,18767.98,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,40,False,21360.64,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,41,False,124916.39,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,42,False,25604.61,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,43,False,27701.469999999998,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,44,False,14172.480000000001,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,45,False,9180.4,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,46,False,47383.7,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,47,False,55140.4,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,48,False,67314.72,low,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,49,False,40044.18,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,50,False,20307.51,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,51,False,48483.200000000004,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,52,False,86594.16,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,53,False,111223.44,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,54,False,35270.729999999996,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,55,False,79256.48,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,56,False,21264.33,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,57,False,44555.0,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,58,False,44748.22,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,59,False,12364.210000000001,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,60,False,141488.53999999998,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,61,False,170666.4,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,62,False,29389.08,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,63,False,12306.75,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,64,False,90800.59999999999,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,65,False,35546.85,low,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,66,False,15098.859999999999,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,67,False,17776.59,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,68,False,56798.909999999996,low,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,69,False,11089.78,low,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,70,False,52541.299999999996,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,71,False,101401.73999999999,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,72,False,82241.28,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,73,False,15138.6,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,74,False,15775.82,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,75,False,9464.2,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,76,False,10366.3,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,77,False,46390.4,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,78,False,26342.02,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,79,False,17198.44,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,80,False,27261.54,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,81,False,29185.47,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,82,False,3460.2599999999998,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,83,False,167866.44,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,84,False,151791.16,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,85,False,41312.4,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,86,False,14078.65,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,87,False,57389.68,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,88,False,82182.45,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,89,False,12973.5,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,90,False,91667.40000000001,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,91,False,64304.25,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,92,False,13043.07,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,93,False,13318.32,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,94,False,68067.6,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,95,False,50926.8,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,96,False,12816.6,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,97,False,63427.4,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,98,False,43936.740000000005,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,99,False,7992.0,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,100,False,98127.66,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,101,False,16477.23,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,102,False,16909.4,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,103,False,151809.48,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,104,False,6583.780000000001,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,105,False,63108.5,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,106,False,17385.39,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,107,False,61006.340000000004,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,108,False,127316.04000000001,low,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,109,False,8449.98,high,1.0
